ID,Name
18018,
18020,
18021,
18022,
18023,
18024,
18025,
18026,
18028,
18030,
18031,
18032,
18033,
18034,
18035,
18036,
18037,
18038,
18039,
18040,
18041,
18042,
18043,
18045,
18046,
18047,
18064,
18066,
18067,
18075,
18076,
18077,
18080,
18087,
18089,
18097,
18098,
18100,
18101,
18102,
18103,
18104,
18105,
18106,
18107,
18108,
18109,
18110,
18111,
18112,
18113,
18114,
18115,
18116,
18117,
18118,
18119,
18120,
18121,
18122,
18123,
18124,
18125,
18126,
18127,
18128,
18129,
18130,
18131,
18132,
18133,
18134,
18135,
18136,
18137,
18138,
18139,
18140,
18145,
18146,
18147,
18148,
18149,
18150,
18151,
18152,
18153,
18154,
18155,
18156,
18157,
18158,
18159,
18160,
18161,
18162,
18163,
18164,
18165,
18166,
18167,
18168,
18169,
18170,
18171,
18172,
18173,
18174,
18175,
18176,
18177,
18178,
18179,
18180,
18181,
18182,
18183,
18184,
18185,
18186,
18187,
18188,
18189,
18200,
18201,
18202,
18203,
18204,
18205,
18206,
18207,
18208,
18209,
18210,
18211,
18212,
18213,
18214,
18215,
18216,
18217,
18218,
18219,
18220,
18221,
18222,
18223,
18224,
18225,
18226,
18227,
18228,
18229,
18230,
18231,
18232,
18233,
18234,
18235,
18236,
18237,
18238,
18239,
18240,
18241,
18242,
18243,
18244,
18245,
18246,
18247,
18248,
18250,
18251,
18252,
18253,
18254,
18255,
18256,
18257,
18258,
18259,
18260,
18261,
18262,
18263,
18264,
18265,
18266,
18267,
18268,
18269,
18270,
18271,
18272,
18273,
18274,
18275,
18276,
18277,
18278,
18279,
18280,
18281,
18282,
18283,
18284,
18285,
18286,
18287,
18288,
18289,
18290,
18291,
18292,
18293,
18294,
18295,
18296,
18297,
18298,
18299,
18400,Malenia: HP Recovery on ?
18401,Malenia: HP Recovery on ?
18402,Malenia: HP Recovery on ?
18403,Malenia: HP Recovery on ?
18404,Malenia: HP Recovery on Phase Change
18405,Malenia: HP Recovery on ?
18410,Malenia: HP Recovery on Hit
18411,Malenia: HP Recovery on Hit
18412,Malenia: HP Recovery on Hit
18413,Malenia: HP Recovery on Hit
18414,Malenia: HP Recovery on Hit
18415,Malenia: HP Recovery on Hit
18416,Malenia: HP Recovery on Hit
18417,Malenia: HP Recovery on Grab
18418,Malenia: HP Recovery on Hit
18419,Malenia: HP Recovery on ?
18420,
18421,
18422,
18423,
18424,
18425,
18426,
18427,
18428,
18429,
18430,Malenia: Rot 180
18431,Malenia: Rot 90
18432,Malenia: Rot 120
18433,Malenia: Rot 60
18440,
18441,
18442,
18443,
18444,
18445,
18451,
18452,
18453,
18454,Malenia - Bullet
18455,
18460,
18480,
18481,
18499,
18500,
18510,
18511,
18512,
18520,
18521,
18525,
18530,
18549,
18550,
18551,
18552,
18553,
18554,
18555,
18556,
18557,
18558,
18559,
18560,
18561,
18562,
18563,
18564,
18565,
18566,
18567,
18568,
18569,
18570,
18571,
18572,
18573,
18574,
18575,
18576,
18577,
18578,
18580,
18581,
18582,
18583,
18584,
18585,
18586,
18587,
18588,
18589,
18590,
18591,
18599,
18600,
18601,
18602,
18603,
18604,
18605,
18606,
18607,
18608,
18609,
18610,
18611,
18612,
18613,
18614,
18615,
18616,
18617,
18618,
18619,
18620,
18621,
18622,
18623,
18624,
18625,
18626,
18627,
18628,
18629,
18630,
18645,
18646,
18647,
18648,
18649,
18650,
18651,
18652,
18653,
18654,
18655,
18656,
18657,
18658,
18659,
18660,
18661,
18662,
18663,
18664,
18665,
18666,
18667,
18668,
18669,
18670,
18671,
18672,
18673,
18674,
18675,
18676,
18677,
18678,
18679,
18680,
18681,
18682,
18683,
18684,
18685,
18686,
18687,
18688,
18689,
18690,
18691,
18692,
18693,
18694,
18695,
18696,
18697,
18698,
18699,Spirit Summon - Phantom Color
18700,
18701,
18710,
18711,
18715,
18720,
18721,
18722,
18723,
18724,
18725,
18726,
18731,Melina - HP Recovery
18740,
18741,
18745,
18746,
18750,
18751,
18752,
18753,
18754,
18755,
18756,
18800,
18850,
18851,
18852,
18853,
18854,
18855,
18856,
18857,
18858,
18859,
18860,
18861,
18862,
18863,
18864,
18865,
18866,
18867,
18868,
18869,
18870,
18871,
18872,
18873,
18874,
18875,
18876,
18877,
18878,
18880,
18881,
18900,
18901,
18902,
18903,
18917,
18918,
18919,
18920,
18921,
18922,
18923,
18924,
18925,
18926,
18927,
18928,
18929,
18930,
18931,
18932,
18933,
18934,
18935,
18936,
18937,
18938,
18939,
18940,
18941,
18942,
18943,
18944,
18945,
18946,
18947,
18948,
18949,
19000,
19001,
19002,
19003,
19004,
19005,
19006,
19007,
19010,
19011,
19012,
19015,
19016,
19017,
19030,
19031,
19050,
19051,
19055,
19056,
19057,
19058,
19060,
19061,
19062,
19063,
19064,
19065,
19066,
19067,
19100,
19101,
19102,
19200,
19201,
19202,
19203,
19204,
19300,
19310,
19311,
19350,
19351,
19352,
19353,
19354,
19355,
19356,
19357,
19358,
19359,
19360,
19361,
19362,
19363,
19364,
19365,
19366,
19367,
19368,
19369,
19370,
19385,
19386,
19387,
19388,
19389,
19390,
19391,
19392,
19393,
19394,
19395,
19396,
19397,
19398,
19399,
19400,
19401,
19402,
19403,
19450,
19451,
19452,
19455,
19456,
19457,
19460,
19461,
19462,
19465,
19466,
19467,
19500,
19501,
19502,
19503,
19504,
19505,
19506,
19507,
19508,
19509,
19510,
19511,
19512,
19513,
19514,
19515,
19516,
19517,
19518,
19519,
19520,
19521,
19522,
19523,
19524,
19525,
19526,
19527,
19528,
19550,
19551,
19552,
19553,
19554,
19555,
19556,
19557,
19558,
19559,
19560,
19561,
19562,
19563,
19564,
19565,
19566,
19567,
19568,
19569,
19570,
19571,
19572,
19573,
19574,
19575,
19576,
19577,
19578,
20000,NPC: Poison
20001,NPC: Poison
20002,NPC: Poison
20003,NPC: Poison
20004,NPC: Poison
20005,NPC: Poison
20006,NPC: Poison
20007,NPC: Poison
20008,NPC: Poison
20009,NPC: Poison
20010,NPC: Poison
20011,NPC: Poison
20012,NPC: Poison
20013,NPC: Poison
20014,NPC: Poison
20015,NPC: Poison
20016,NPC: Poison
20017,NPC: Poison
20018,NPC: Poison
20019,NPC: Poison
20110,NPC: Poison
20120,NPC: Poison
20130,NPC: Poison
20140,NPC: Poison
20141,NPC: Poison
20142,NPC: Poison
20150,NPC: Poison
20151,NPC: Poison
20152,NPC: Poison
20160,NPC: Poison
20161,NPC: Poison
20162,NPC: Poison
20163,NPC: Poison
20170,NPC: Poison
20175,NPC: Poison
20180,NPC: Poison
20181,NPC: Poison
20190,NPC: Poison
20500,NPC: Fast Poison
20501,NPC: Fast Poison
20502,NPC: Fast Poison
20503,NPC: Fast Poison
20504,NPC: Fast Poison
20505,NPC: Fast Poison
20506,NPC: Fast Poison
20507,NPC: Fast Poison
20508,NPC: Fast Poison
20509,NPC: Fast Poison
20510,NPC: Fast Poison
20511,NPC: Fast Poison
20512,NPC: Fast Poison
20513,NPC: Fast Poison
20514,NPC: Fast Poison
20515,NPC: Fast Poison
20516,NPC: Fast Poison
20517,NPC: Fast Poison
20518,NPC: Fast Poison
20519,NPC: Fast Poison
20600,NPC: Fast Poison - Affect Self
21000,NPC: Scarlet Rot
21001,NPC: Scarlet Rot
21002,NPC: Scarlet Rot
21003,NPC: Scarlet Rot
21004,NPC: Scarlet Rot
21005,NPC: Scarlet Rot
21006,NPC: Scarlet Rot
21007,NPC: Scarlet Rot
21008,NPC: Scarlet Rot
21009,NPC: Scarlet Rot
21010,NPC: Scarlet Rot
21011,NPC: Scarlet Rot
21012,NPC: Scarlet Rot
21013,NPC: Scarlet Rot
21014,NPC: Scarlet Rot
21015,NPC: Scarlet Rot
21016,NPC: Scarlet Rot
21017,NPC: Scarlet Rot
21018,NPC: Scarlet Rot
21019,NPC: Scarlet Rot
21100,NPC: Scarlet Rot
21101,NPC: Scarlet Rot
21102,NPC: Scarlet Rot
22000,NPC: Hemorrhage
22001,NPC: Hemorrhage
22002,NPC: Hemorrhage
22003,NPC: Hemorrhage
22004,NPC: Hemorrhage
22005,NPC: Hemorrhage
22006,NPC: Hemorrhage
22007,NPC: Hemorrhage
22008,NPC: Hemorrhage
22009,NPC: Hemorrhage
22010,NPC: Hemorrhage
22011,NPC: Hemorrhage
22012,NPC: Hemorrhage
22013,NPC: Hemorrhage
22014,NPC: Hemorrhage
22015,NPC: Hemorrhage
22016,NPC: Hemorrhage
22017,NPC: Hemorrhage
22018,NPC: Hemorrhage
22019,NPC: Hemorrhage
22100,NPC: Maggots - Hemorrhage
22101,NPC: Maggots - Hemorrhage
22110,NPC: Maggots - Hemorrhage
22111,NPC: Maggots - Hemorrhage
22120,NPC: Maggots - Hemorrhage
22130,NPC: Maggots - Hemorrhage
22131,NPC: Maggots - Hemorrhage
22132,NPC: Maggots - Hemorrhage
22133,NPC: Maggots - Hemorrhage
23000,NPC: Blight
23001,NPC: Blight
23002,NPC: Blight
23003,NPC: Blight
23004,NPC: Blight
23005,NPC: Blight
23006,NPC: Blight
23007,NPC: Blight
23008,NPC: Blight
23009,NPC: Blight
23010,NPC: Blight
23011,NPC: Blight
23012,NPC: Blight
23013,NPC: Blight
23014,NPC: Blight
23015,NPC: Blight
23016,NPC: Blight
23017,NPC: Blight
23018,NPC: Blight
23019,NPC: Blight
23100,NPC: Blight
23101,NPC: Blight
23102,NPC: Blight
23110,NPC: Blight
23111,NPC: Blight
23112,NPC: Blight
23113,NPC: Blight
23150,NPC: Blight
24000,NPC: Frostbite
24001,NPC: Frostbite
24002,NPC: Frostbite
24003,NPC: Frostbite
24004,NPC: Frostbite
24005,NPC: Frostbite
24006,NPC: Frostbite
24007,NPC: Frostbite
24008,NPC: Frostbite
24009,NPC: Frostbite
24010,NPC: Frostbite
24011,NPC: Frostbite
24012,NPC: Frostbite
24013,NPC: Frostbite
24014,NPC: Frostbite
24015,NPC: Frostbite
24016,NPC: Frostbite
24017,NPC: Frostbite
24018,NPC: Frostbite
24019,NPC: Frostbite
24130,NPC: Frostbite
24131,NPC: Frostbite
24132,NPC: Frostbite
24140,NPC: Frostbite
24150,NPC: Frostbite
24160,NPC: Frostbite
24170,NPC: Frostbite
25000,NPC: Sleep
25001,NPC: Sleep
25002,NPC: Sleep
25003,NPC: Sleep
25004,NPC: Sleep
25005,NPC: Sleep
25006,NPC: Sleep
25007,NPC: Sleep
25008,NPC: Sleep
25009,NPC: Sleep
25010,NPC: Sleep
25011,NPC: Sleep
25012,NPC: Sleep
25013,NPC: Sleep
25014,NPC: Sleep
25015,NPC: Sleep
25016,NPC: Sleep
25017,NPC: Sleep
25018,NPC: Sleep
25019,NPC: Sleep
26000,NPC: Madness
26001,NPC: Madness
26002,NPC: Madness
26003,NPC: Madness
26004,NPC: Madness
26005,NPC: Madness
26006,NPC: Madness
26007,NPC: Madness
26008,NPC: Madness
26009,NPC: Madness
26010,NPC: Madness
26011,NPC: Madness
26012,NPC: Madness
26013,NPC: Madness
26014,NPC: Madness
26015,NPC: Madness
26016,NPC: Madness
26017,NPC: Madness
26018,NPC: Madness
26019,NPC: Madness
26100,NPC: Madness
26110,NPC: Madness
29000,NPC: HP Burn on Hit (DoT Black Flame)
29001,NPC: HP Burn on Hit
29002,NPC: HP Burn on Hit
29003,NPC: HP Burn on Hit
29004,NPC: HP Burn on Hit
29005,NPC: HP Burn on Hit
29006,NPC: HP Burn on Hit
29007,NPC: HP Burn on Hit
29008,NPC: HP Burn on Hit
29009,NPC: HP Burn on Hit
29500,NPC: HP Burn on Hit (DoT Small Destined)
29501,NPC: HP Burn on Hit
29502,NPC: HP Burn on Hit
29503,NPC: HP Burn on Hit
29504,NPC: HP Burn on Hit
29505,NPC: HP Burn on Hit
29506,NPC: HP Burn on Hit
29507,NPC: HP Burn on Hit
29508,NPC: HP Burn on Hit
29509,NPC: HP Burn on Hit
29510,NPC: HP Burn on Hit (DoT Destined)
29511,NPC: Max HP Reduction on Hit (Small)
29515,NPC: HP Burn on Hit
29516,NPC: HP Burn on Hit
29517,NPC: HP Burn on Hit
29520,NPC: Max HP Reduction on Hit
29521,NPC: Max HP Reduction on Hit
30000,NPC: Cure Poison
30010,NPC: Cure Scarlet Rot
30020,NPC: Cure Hemorrhage
30030,NPC: Cure Blight
30040,NPC: Cure Frostbite
30050,NPC: Cure Sleep
30060,NPC: Cure Madness
30100,NPC: Cure All Status
90000,NPC: Disable Poison
90010,NPC: Disable Scarlet Rot
90020,NPC: Disable Hemorrhage
90030,NPC: Disable Blight
90040,NPC: Disable Frostbite
90060,NPC: Disable Madness
90061,NPC: Disable Madness
90100,NPC: Ignore Fake Targets - All
90110,NPC: Ignore Fake Targets - Normal
90120,NPC: Ignore Fake Targets - Undead
90130,NPC: Ignore Fake Targets - Animal
90140,Unk71 - 2
90150,Unk71 - 4
90160,NPC: Ignore Fake Targets - Normal and Undead
90161,NPC: Ignore Fake Targets - Animal
90162,NPC: Ignore Fake Targets - Undead and Animal
90200,NPC: Enable Charm
90300,NPC: Disable Sleep
90301,NPC: Disable Sleep
90400,
91000,
95000,
95001,
95010,
95011,
95020,
95021,
95030,
95031,
99000,
99001,
99002,
99003,
99004,
99005,
99006,
99007,
99008,
99013,
99014,
99020,
99050,
99100,
99101,
99102,
99200,
99201,
99300,
99310,
99311,
99312,
99313,
99314,
99400,
99401,
99402,
99410,
99420,
99430,
99440,
99441,
99450,
99451,
99500,
99600,
99700,
99800,
100000,
100001,
100002,HKS - Sword Arts - Dashing
100005,
100006,
100007,
100010,
100020,HKS - Out of Stamina
100030,
100040,
100050,HKS - Sword Arts - One Shot Combo End
100051,HKS - Sword Arts - One Shot Combo End
100052,HKS - Sword Arts - Combo Window 1
100053,HKS - Sword Arts - Combo Window 2
100054,HKS - Sword Arts - One Shot Combo End
100055,HKS - Sword Arts - One Shot Combo End 2
100060,
100070,
100080,
100090,
100100,
100110,
100120,
100130,HKS - Stance - SetMoveType 1
100140,HKS - Stance - SetMoveType 2
100150,HKS - Stance - SetMoveType 0
100160,HKS - Stance - SetMoveType 3
100170,HKS - Unk Lock On Angle
100180,
100190,
100200,HKS - Gesture Animation
100210,
100220,HKS - Unk Dash
100230,
100240,
100250,HKS - Draw Stance Heavy Combo
100260,
100270,
100280,HKS - Is Charging Heavy Attack
100285,HKS - Sword Arts - Unk Shield Charge
100286,HKS - Sword Arts - Unk Shield Charge Cancel
100290,HKS - Unk Attack Right Special
100300,
100301,HKS - Unk Dash
100310,
100320,
100390,HKS - Unk Rolling
100400,
100410,HKS - Guard On
100420,
100500,HKS - Sword Arts - Raptor Dodge
100530,HKS - Sword Arts - Unk Charge or Right 90 Attack
100540,HKS - Sword Arts - 180 Attack
100600,HKS - Magic - Right Combo Window 1
100601,HKS - Magic - Right Combo Window 2
100605,HKS - Magic - Left Combo Window 1
100606,HKS - Magic - Left Combo Window 2
100610,HKS - Magic - Is Firing
100620,HKS - Hand Style - Right Hand
100621,HKS - Hand Style - Left Hand
100630,HKS - Throw Unk
100640,HKS - Unk Toughness Increase
100650,
100660,HKS - Sword Arts - Loop
100670,HKS - Sword Arts - Loop
100680,
100690,
100700,HKS - Sword Arts - Half Loop
100800,HKS - Item Combo Window
100900,
100901,HKS - Torrent - Unk Can Dash
100902,HKS - Torrent - Is Jumping
100903,HKS - Torrent - Is Galloping
101000,
101001,
101002,
101005,
101006,
101007,
101008,
101100,
101110,
101120,
105000,Hemorrhage - Low - Addition +0
105001,Hemorrhage - Low - Addition +1
105002,Hemorrhage - Low - Addition +2
105003,Hemorrhage - Low - Addition +3
105004,Hemorrhage - Low - Addition +4
105005,Hemorrhage - Low - Addition +5
105006,Hemorrhage - Low - Addition +6
105007,Hemorrhage - Low - Addition +7
105008,Hemorrhage - Low - Addition +8
105009,Hemorrhage - Low - Addition +9
105010,Hemorrhage - Low - Addition +10
105011,Hemorrhage - Low - Addition +11
105012,Hemorrhage - Low - Addition +12
105013,Hemorrhage - Low - Addition +13
105014,Hemorrhage - Low - Addition +14
105015,Hemorrhage - Low - Addition +15
105016,Hemorrhage - Low - Addition +16
105017,Hemorrhage - Low - Addition +17
105018,Hemorrhage - Low - Addition +18
105019,Hemorrhage - Low - Addition +19
105020,Hemorrhage - Low - Addition +20
105021,Hemorrhage - Low - Addition +21
105022,Hemorrhage - Low - Addition +22
105023,Hemorrhage - Low - Addition +23
105024,Hemorrhage - Low - Addition +24
105025,Hemorrhage - Low - Addition +25
105050,Hemorrhage - Low - Innate +0
105051,Hemorrhage - Low - Innate +1
105052,Hemorrhage - Low - Innate +2
105053,Hemorrhage - Low - Innate +3
105054,Hemorrhage - Low - Innate +4
105055,Hemorrhage - Low - Innate +5
105056,Hemorrhage - Low - Innate +6
105057,Hemorrhage - Low - Innate +7
105058,Hemorrhage - Low - Innate +8
105059,Hemorrhage - Low - Innate +9
105060,Hemorrhage - Low - Innate +10
105061,Hemorrhage - Low - Innate +11
105062,Hemorrhage - Low - Innate +12
105063,Hemorrhage - Low - Innate +13
105064,Hemorrhage - Low - Innate +14
105065,Hemorrhage - Low - Innate +15
105066,Hemorrhage - Low - Innate +16
105067,Hemorrhage - Low - Innate +17
105068,Hemorrhage - Low - Innate +18
105069,Hemorrhage - Low - Innate +19
105070,Hemorrhage - Low - Innate +20
105071,Hemorrhage - Low - Innate +21
105072,Hemorrhage - Low - Innate +22
105073,Hemorrhage - Low - Innate +23
105074,Hemorrhage - Low - Innate +24
105075,Hemorrhage - Low - Innate +25
105100,Hemorrhage - Medium - Addition +0
105101,Hemorrhage - Medium - Addition +1
105102,Hemorrhage - Medium - Addition +2
105103,Hemorrhage - Medium - Addition +3
105104,Hemorrhage - Medium - Addition +4
105105,Hemorrhage - Medium - Addition +5
105106,Hemorrhage - Medium - Addition +6
105107,Hemorrhage - Medium - Addition +7
105108,Hemorrhage - Medium - Addition +8
105109,Hemorrhage - Medium - Addition +9
105110,Hemorrhage - Medium - Addition +10
105111,Hemorrhage - Medium - Addition +11
105112,Hemorrhage - Medium - Addition +12
105113,Hemorrhage - Medium - Addition +13
105114,Hemorrhage - Medium - Addition +14
105115,Hemorrhage - Medium - Addition +15
105116,Hemorrhage - Medium - Addition +16
105117,Hemorrhage - Medium - Addition +17
105118,Hemorrhage - Medium - Addition +18
105119,Hemorrhage - Medium - Addition +19
105120,Hemorrhage - Medium - Addition +20
105121,Hemorrhage - Medium - Addition +21
105122,Hemorrhage - Medium - Addition +22
105123,Hemorrhage - Medium - Addition +23
105124,Hemorrhage - Medium - Addition +24
105125,Hemorrhage - Medium - Addition +25
105150,Hemorrhage - Medium - Innate +0
105151,Hemorrhage - Medium - Innate +1
105152,Hemorrhage - Medium - Innate +2
105153,Hemorrhage - Medium - Innate +3
105154,Hemorrhage - Medium - Innate +4
105155,Hemorrhage - Medium - Innate +5
105156,Hemorrhage - Medium - Innate +6
105157,Hemorrhage - Medium - Innate +7
105158,Hemorrhage - Medium - Innate +8
105159,Hemorrhage - Medium - Innate +9
105160,Hemorrhage - Medium - Innate +10
105161,Hemorrhage - Medium - Innate +11
105162,Hemorrhage - Medium - Innate +12
105163,Hemorrhage - Medium - Innate +13
105164,Hemorrhage - Medium - Innate +14
105165,Hemorrhage - Medium - Innate +15
105166,Hemorrhage - Medium - Innate +16
105167,Hemorrhage - Medium - Innate +17
105168,Hemorrhage - Medium - Innate +18
105169,Hemorrhage - Medium - Innate +19
105170,Hemorrhage - Medium - Innate +20
105171,Hemorrhage - Medium - Innate +21
105172,Hemorrhage - Medium - Innate +22
105173,Hemorrhage - Medium - Innate +23
105174,Hemorrhage - Medium - Innate +24
105175,Hemorrhage - Medium - Innate +25
105200,Hemorrhage - High - Addition +0
105201,Hemorrhage - High - Addition +1
105202,Hemorrhage - High - Addition +2
105203,Hemorrhage - High - Addition +3
105204,Hemorrhage - High - Addition +4
105205,Hemorrhage - High - Addition +5
105206,Hemorrhage - High - Addition +6
105207,Hemorrhage - High - Addition +7
105208,Hemorrhage - High - Addition +8
105209,Hemorrhage - High - Addition +9
105210,Hemorrhage - High - Addition +10
105211,Hemorrhage - High - Addition +11
105212,Hemorrhage - High - Addition +12
105213,Hemorrhage - High - Addition +13
105214,Hemorrhage - High - Addition +14
105215,Hemorrhage - High - Addition +15
105216,Hemorrhage - High - Addition +16
105217,Hemorrhage - High - Addition +17
105218,Hemorrhage - High - Addition +18
105219,Hemorrhage - High - Addition +19
105220,Hemorrhage - High - Addition +20
105221,Hemorrhage - High - Addition +21
105222,Hemorrhage - High - Addition +22
105223,Hemorrhage - High - Addition +23
105224,Hemorrhage - High - Addition +24
105225,Hemorrhage - High - Addition +25
105250,Hemorrhage - High - Innate +0
105251,Hemorrhage - High - Innate +1
105252,Hemorrhage - High - Innate +2
105253,Hemorrhage - High - Innate +3
105254,Hemorrhage - High - Innate +4
105255,Hemorrhage - High - Innate +5
105256,Hemorrhage - High - Innate +6
105257,Hemorrhage - High - Innate +7
105258,Hemorrhage - High - Innate +8
105259,Hemorrhage - High - Innate +9
105260,Hemorrhage - High - Innate +10
105261,Hemorrhage - High - Innate +11
105262,Hemorrhage - High - Innate +12
105263,Hemorrhage - High - Innate +13
105264,Hemorrhage - High - Innate +14
105265,Hemorrhage - High - Innate +15
105266,Hemorrhage - High - Innate +16
105267,Hemorrhage - High - Innate +17
105268,Hemorrhage - High - Innate +18
105269,Hemorrhage - High - Innate +19
105270,Hemorrhage - High - Innate +20
105271,Hemorrhage - High - Innate +21
105272,Hemorrhage - High - Innate +22
105273,Hemorrhage - High - Innate +23
105274,Hemorrhage - High - Innate +24
105275,Hemorrhage - High - Innate +25
105500,Sleep - Low - Addition +0
105501,Sleep - Low - Addition +1
105502,Sleep - Low - Addition +2
105503,Sleep - Low - Addition +3
105504,Sleep - Low - Addition +4
105505,Sleep - Low - Addition +5
105506,Sleep - Low - Addition +6
105507,Sleep - Low - Addition +7
105508,Sleep - Low - Addition +8
105509,Sleep - Low - Addition +9
105510,Sleep - Low - Addition +10
105511,Sleep - Low - Addition +11
105512,Sleep - Low - Addition +12
105513,Sleep - Low - Addition +13
105514,Sleep - Low - Addition +14
105515,Sleep - Low - Addition +15
105516,Sleep - Low - Addition +16
105517,Sleep - Low - Addition +17
105518,Sleep - Low - Addition +18
105519,Sleep - Low - Addition +19
105520,Sleep - Low - Addition +20
105521,Sleep - Low - Addition +21
105522,Sleep - Low - Addition +22
105523,Sleep - Low - Addition +23
105524,Sleep - Low - Addition +24
105525,Sleep - Low - Addition +25
105550,Sleep - Low - Innate +0
105551,Sleep - Low - Innate +1
105552,Sleep - Low - Innate +2
105553,Sleep - Low - Innate +3
105554,Sleep - Low - Innate +4
105555,Sleep - Low - Innate +5
105556,Sleep - Low - Innate +6
105557,Sleep - Low - Innate +7
105558,Sleep - Low - Innate +8
105559,Sleep - Low - Innate +9
105560,Sleep - Low - Innate +10
105561,Sleep - Low - Innate +11
105562,Sleep - Low - Innate +12
105563,Sleep - Low - Innate +13
105564,Sleep - Low - Innate +14
105565,Sleep - Low - Innate +15
105566,Sleep - Low - Innate +16
105567,Sleep - Low - Innate +17
105568,Sleep - Low - Innate +18
105569,Sleep - Low - Innate +19
105570,Sleep - Low - Innate +20
105571,Sleep - Low - Innate +21
105572,Sleep - Low - Innate +22
105573,Sleep - Low - Innate +23
105574,Sleep - Low - Innate +24
105575,Sleep - Low - Innate +25
105600,Sleep - Medium - Addition +0
105601,Sleep - Medium - Addition +1
105602,Sleep - Medium - Addition +2
105603,Sleep - Medium - Addition +3
105604,Sleep - Medium - Addition +4
105605,Sleep - Medium - Addition +5
105606,Sleep - Medium - Addition +6
105607,Sleep - Medium - Addition +7
105608,Sleep - Medium - Addition +8
105609,Sleep - Medium - Addition +9
105610,Sleep - Medium - Addition +10
105611,Sleep - Medium - Addition +11
105612,Sleep - Medium - Addition +12
105613,Sleep - Medium - Addition +13
105614,Sleep - Medium - Addition +14
105615,Sleep - Medium - Addition +15
105616,Sleep - Medium - Addition +16
105617,Sleep - Medium - Addition +17
105618,Sleep - Medium - Addition +18
105619,Sleep - Medium - Addition +19
105620,Sleep - Medium - Addition +20
105621,Sleep - Medium - Addition +21
105622,Sleep - Medium - Addition +22
105623,Sleep - Medium - Addition +23
105624,Sleep - Medium - Addition +24
105625,Sleep - Medium - Addition +25
105650,Sleep - Medium - Innate +0
105651,Sleep - Medium - Innate +1
105652,Sleep - Medium - Innate +2
105653,Sleep - Medium - Innate +3
105654,Sleep - Medium - Innate +4
105655,Sleep - Medium - Innate +5
105656,Sleep - Medium - Innate +6
105657,Sleep - Medium - Innate +7
105658,Sleep - Medium - Innate +8
105659,Sleep - Medium - Innate +9
105660,Sleep - Medium - Innate +10
105661,Sleep - Medium - Innate +11
105662,Sleep - Medium - Innate +12
105663,Sleep - Medium - Innate +13
105664,Sleep - Medium - Innate +14
105665,Sleep - Medium - Innate +15
105666,Sleep - Medium - Innate +16
105667,Sleep - Medium - Innate +17
105668,Sleep - Medium - Innate +18
105669,Sleep - Medium - Innate +19
105670,Sleep - Medium - Innate +20
105671,Sleep - Medium - Innate +21
105672,Sleep - Medium - Innate +22
105673,Sleep - Medium - Innate +23
105674,Sleep - Medium - Innate +24
105675,Sleep - Medium - Innate +25
105700,Sleep - High - Addition +0
105701,Sleep - High - Addition +1
105702,Sleep - High - Addition +2
105703,Sleep - High - Addition +3
105704,Sleep - High - Addition +4
105705,Sleep - High - Addition +5
105706,Sleep - High - Addition +6
105707,Sleep - High - Addition +7
105708,Sleep - High - Addition +8
105709,Sleep - High - Addition +9
105710,Sleep - High - Addition +10
105711,Sleep - High - Addition +11
105712,Sleep - High - Addition +12
105713,Sleep - High - Addition +13
105714,Sleep - High - Addition +14
105715,Sleep - High - Addition +15
105716,Sleep - High - Addition +16
105717,Sleep - High - Addition +17
105718,Sleep - High - Addition +18
105719,Sleep - High - Addition +19
105720,Sleep - High - Addition +20
105721,Sleep - High - Addition +21
105722,Sleep - High - Addition +22
105723,Sleep - High - Addition +23
105724,Sleep - High - Addition +24
105725,Sleep - High - Addition +25
105750,Sleep - High - Innate +0
105751,Sleep - High - Innate +1
105752,Sleep - High - Innate +2
105753,Sleep - High - Innate +3
105754,Sleep - High - Innate +4
105755,Sleep - High - Innate +5
105756,Sleep - High - Innate +6
105757,Sleep - High - Innate +7
105758,Sleep - High - Innate +8
105759,Sleep - High - Innate +9
105760,Sleep - High - Innate +10
105761,Sleep - High - Innate +11
105762,Sleep - High - Innate +12
105763,Sleep - High - Innate +13
105764,Sleep - High - Innate +14
105765,Sleep - High - Innate +15
105766,Sleep - High - Innate +16
105767,Sleep - High - Innate +17
105768,Sleep - High - Innate +18
105769,Sleep - High - Innate +19
105770,Sleep - High - Innate +20
105771,Sleep - High - Innate +21
105772,Sleep - High - Innate +22
105773,Sleep - High - Innate +23
105774,Sleep - High - Innate +24
105775,Sleep - High - Innate +25
106000,Poison - Low - Addition +0
106001,Poison - Low - Addition +1
106002,Poison - Low - Addition +2
106003,Poison - Low - Addition +3
106004,Poison - Low - Addition +4
106005,Poison - Low - Addition +5
106006,Poison - Low - Addition +6
106007,Poison - Low - Addition +7
106008,Poison - Low - Addition +8
106009,Poison - Low - Addition +9
106010,Poison - Low - Addition +10
106011,Poison - Low - Addition +11
106012,Poison - Low - Addition +12
106013,Poison - Low - Addition +13
106014,Poison - Low - Addition +14
106015,Poison - Low - Addition +15
106016,Poison - Low - Addition +16
106017,Poison - Low - Addition +17
106018,Poison - Low - Addition +18
106019,Poison - Low - Addition +19
106020,Poison - Low - Addition +20
106021,Poison - Low - Addition +21
106022,Poison - Low - Addition +22
106023,Poison - Low - Addition +23
106024,Poison - Low - Addition +24
106025,Poison - Low - Addition +25
106050,Poison - Low - Innate +0
106051,Poison - Low - Innate +1
106052,Poison - Low - Innate +2
